"","Country","City","AccentCity","Region","Population","Latitude","Longitude"
"668556","co","genova","Génova","38",NA,10.45,-74.183333
"668557","co","genoy","Genoy","20",NA,1.275874,-77.338726
"668558","co","germania","Germania","26",NA,6.383633,-73.326462
"668559","co","germania","Germania","35",NA,10.248358,-75.457078
"668560","co","germania","Germania","38",NA,9.483333,-74.433333
"668561","co","gertrudis","Gertrudis","20",NA,1.633333,-78.2
"668562","co","gesen","Gesen","02",NA,5.842065,-74.719649
"668563","co","getsemani","Getsemaní","35",NA,10.416667,-75.55
"668564","co","getucha","Getuchá","08",NA,1.103226,-75.404186
"668565","co","gibraltar","Gibraltar","02",NA,5.578611,-75.848056
"668566","co","gibraltar","Gibraltar","08",NA,2.366975,-74.788156
"668567","co","gibraltar","Gibraltar","19",NA,4.053889,-73.460833
"668568","co","gibraltar","Gibraltar","28",NA,3.939188,-75.077835
"668569","co","gibraltar","Gibraltar","29",NA,4.189722,-75.961667
"668570","co","gibraltar","Gibraltar","32",NA,4.938417,-72.775946
"668571","co","gibraltar","Gibraltar","33",NA,4.666362,-73.268994
"668572","co","gibraltar","Gibraltar","34",NA,4.734429,-74.082094
"668573","co","gibraltar","Gibraltar","36",NA,7.011675,-72.120886
"668574","co","gibraltar","Gibraltar","37",NA,5.205833,-75.601667
"668575","co","gibraltar sur","Gibraltar Sur","34",NA,4.551584,-74.141607
"668576","co","gigante","Gigante","16",9829,2.386767,-75.545312
"668577","co","gigante","Gigante","28",NA,3.891925,-75.825871
"668578","co","gilgal","Gilgal","11",NA,8.239512,-77.048115
"668579","co","ginebra","Ginebra","10",NA,9.5,-73.816667
"668580","co","ginebra","Ginebra","12",NA,8.678865,-75.938883
"668581","co","ginebra","Ginebra","29",6088,3.724614,-76.266749
"668582","co","ginebra","Ginebra","38",NA,9.828595,-74.288187
"668583","co","girabubos","Girabubos","32",NA,5.033333,-72.3
"668584","co","giradito","Giradito","02",NA,6.766667,-75.95
"668585","co","giradota","Giradota","02",NA,6.377124,-75.447805
"668586","co","giralda","Giralda","04",NA,10.504191,-74.815602
"668587","co","giraldito","Giraldito","04",NA,10.50825,-74.811277
"668588","co","giraldo","Giraldo","02",1464,6.683056,-75.989167
"668589","co","giraldo","Giraldo","04",NA,10.504191,-74.815602
"668590","co","girardot","Girardot","20",NA,1.124451,-77.510881
"668591","co","girardot","Girardot","26",NA,6.374634,-73.382119
"668592","co","girardot","Girardot","33",130292,4.298659,-74.804681
"668593","co","girocasaca","Girocasaca","38",NA,11.194566,-74.063406
"668594","co","giro","Giro","31",NA,3.818889,-69.044722
"668595","co","giron","Girón","26",108468,7.068205,-73.169809
"668596","co","gladiador","Gladiador","04",NA,10.85,-74.783333
"668597","co","gladys","Gladys","04",NA,10.398611,-75.061111
"668598","co","gloria","Gloria","02",NA,6.632778,-75.987222
"668599","co","gloria","Gloria","38",NA,9.303878,-74.218596
"668600","co","goacoche","Goacoche","10",NA,10.496286,-73.166214
"668601","co","gobernacion","Gobernación","38",NA,9.671654,-74.105044
"668602","co","gobernador","Gobernador","10",NA,9.854295,-73.645934
"668603","co","golconda","Golconda","33",NA,4.5,-74.483333
"668604","co","goleta","Goleta","11",NA,8.434031,-77.166829
"668605","co","gollas","Gollas","02",NA,6.616667,-75.866667
"668606","co","golondrinas","Golondrinas","03",NA,7.050637,-71.732695
"668607","co","golondrinas","Golondrinas","26",NA,7.173333,-73.008333
"668608","co","golondrinas","Golondrinas","28",NA,3.431944,-75.124167
"668609","co","golondrinas","Golondrinas","29",NA,3.500864,-76.548063
"668610","co","golondro","Golondro","09",NA,3.116667,-77.25
"668611","co","gomero","Gomero","26",NA,7.268889,-73.359167
"668612","co","gomez","Gómez","02",NA,6.479167,-74.824444
"668613","co","gomez","Gómez","20",NA,2.187455,-78.385226
"668614","co","gomez","Gómez","26",NA,6.25,-73.383333
"668615","co","gomez","Gómez","29",NA,3.279341,-76.561874
"668616","co","gomez jurado","Gómez Jurado","20",NA,2.187455,-78.385226
"668617","co","gomez plata","Gómez Plata","02",4097,6.681779,-75.219065
"668618","co","gomez rodriguez","Gómez Rodríguez","26",NA,7.061753,-73.103943
"668619","co","gondar","Gondar","01",NA,-1.516667,-72.05
"668620","co","gongora","Góngora","28",NA,4.5,-74.966667
"668621","co","gonzales","Gonzáles","10",NA,8.389442,-73.379893
"668622","co","gonzalez","González","10",5634,8.389442,-73.379893
"668623","co","gonzalez","González","21",NA,8.316667,-72.55
"668624","co","gonzalo","Gonzalo","09",NA,1.916667,-76.866667
"668625","co","gorgona","Gorgona","29",NA,3.395717,-76.386855
"668626","co","goudencia","Goudencia","01",NA,-2.495954,-70.30635
"668627","co","gracia de dios","Gracia de Dios","12",NA,8.669253,-75.872239
"668628","co","gracias a dios","Gracias a Dios","10",NA,10.166667,-73.966667
"668629","co","gracias a dios","Gracias a Dios","35",NA,10.066237,-75.110337
"668630","co","gracias","Gracias","10",NA,10.166667,-73.966667
"668631","co","gramadero","Gramadero","28",NA,3.415833,-75.028611
"668632","co","gramales","Gramales","21",NA,8.571389,-73.3675
"668633","co","gramal","Gramal","16",NA,3,-75.1
"668634","co","gramal","Gramal","20",NA,1.383333,-77.55
"668635","co","gramalotal","Gramalotal","33",NA,4.766667,-74.75
"668636","co","gramalotal","Gramalotal","38",NA,10.835381,-74.217231
"668637","co","gramalote","Gramalote","12",NA,8.249722,-76.052222
"668638","co","gramalote","Gramalote","21",3577,7.887518,-72.797487
"668639","co","gramalote","Gramalote","27",NA,8.542584,-74.656342
"668640","co","gramalote","Gramalote","33",NA,4.488857,-73.280463
"668641","co","gramalote","Gramalote","35",NA,7.883333,-74.2
"668642","co","gramalotico","Gramalotico","26",NA,7.456944,-73.013333
"668643","co","gramalotico","Gramalotico","27",NA,8.542584,-74.656342
"668644","co","gramasverdes","Gramasverdes","10",NA,9.833979,-73.312797
"668645","co","gramato","Gramato","35",NA,10.355544,-75.308765
"668646","co","granada","Granada","01",NA,-1.068673,-73.571814
"668647","co","granada","Granada","02",5661,6.143526,-75.185323
"668648","co","granada","Granada","09",NA,2.35902,-77.05957
"668649","co","granada","Granada","12",NA,8.630708,-75.743243
"668650","co","granada","Granada","19",32366,3.538611,-73.700556
"668651","co","granada","Granada","20",NA,1.512311,-77.560933
"668652","co","granada","Granada","26",NA,5.830833,-74.019167
"668653","co","granada","Granada","27",NA,9.316086,-75.048818
"668654","co","granada","Granada","33",1100,5.056885,-74.556405
"668655","co","granada","Granada","34",NA,3.833333,-74.416667
"668656","co","granada tableral","Granada Tableral","09",NA,2.35902,-77.05957
"668657","co","granadilla","Granadilla","38",NA,9.719551,-74.404012
"668658","co","granadillo","Granadillo","04",NA,11,-74.816667
"668659","co","granadillo","Granadillo","20",NA,1.35,-77.083333
"668660","co","granadillo","Granadillo","33",NA,4.328037,-73.916359
"668661","co","granadita","Granadita","33",NA,4.896863,-73.771442
"668662","co","granales","Granales","36",NA,5.818224,-74.09231
"668663","co","granario","Granario","08",NA,0.993265,-75.294759
"668664","co","granate","Granate","28",NA,4.85,-75.233333
"668665","co","granates","Granates","16",NA,2.021808,-76.051221
"668666","co","granates","Granates","28",NA,4.85,-75.233333
"668667","co","gran colombia","Gran Colombia","12",NA,8.870278,-76.078889
"668668","co","grancolombiana","Grancolombiana","29",NA,3.875272,-77.006376
"668669","co","granita","Granita","02",NA,7.271389,-75.7425
"668670","co","granja agricola","Granja Agricola","28",NA,3.572778,-75.3975
"668671","co","granja agricola","Granja Agrícola","36",NA,5.793104,-73.07448
"668672","co","granja avicola","Granja Avicola","29",NA,3.550833,-76.243333
"668673","co","granja bonanza incora","Granja Bonanza Incora","09",NA,2.55351,-77.864474
"668674","co","granja campo alegre","Granja Campo Alegre","19",NA,4.122701,-73.58004
"668675","co","granja el hachon","Granja El Hachón","19",NA,4.083333,-73.516667
"668676","co","granja experimental cafetera","Granja Experimental Cafetera","10",NA,10.416667,-73.566667
"668677","co","granja frutera coloncito","Granja Frutera Coloncito","35",NA,10.366667,-75.4
"668678","co","granja","Granja","26",NA,6.55,-73.2
"668679","co","granja","Granja","33",NA,4.983611,-73.947222
"668680","co","granja","Granja","34",NA,4.700422,-74.099852
"668681","co","granja indigena san jose","Granja Indigena San José","17",NA,11.7325,-72.295278
"668682","co","granja mariquita","Granja Mariquita","28",NA,5.187597,-74.880607
"668683","co","granja nal","Granja Nal","12",NA,8.745,-75.895833
"668684","co","granja sepas","Granja Sepas","26",NA,5.894213,-73.841643
"668685","co","granjas","Granjas","16",NA,1.885602,-76.12761
"668686","co","granja teobromina","Granja Teobromina","38",NA,10.633333,-74.233333
"668687","co","grano de arena","Grano de Arena","32",NA,4.706081,-72.179283
"668688","co","grano de oro","Grano de Oro","29",NA,3.479209,-76.315557
"668689","co","gravo","Gravo","03",NA,6.301735,-70.204154
"668690","co","grecia","Grecia","02",NA,6.461667,-74.421111
"668691","co","grecia","Grecia","12",NA,8.699429,-75.843974
"668692","co","grecia","Grecia","29",NA,4.474167,-76.105278
"668693","co","grecia","Grecia","38",NA,10,-74.216667
"668694","co","grecolandia","Grecolandia","33",NA,4.308611,-74.425026
"668695","co","grifo alto","Grifo Alto","16",NA,2.076704,-75.731995
"668696","co","guabal","Guabal","20",NA,1.606111,-78.9875
"668697","co","guabambua","Guabambuá","09",NA,2.689703,-77.743636
"668698","co","guabas","Guabas","29",NA,3.747341,-76.312519
"668699","co","guabinas","Guabinas","29",NA,3.537094,-76.485849
"668700","co","guabio","Guabio","28",NA,4.039555,-75.222013
"668701","co","guabitas","Guabitas","29",NA,3.765,-76.303333
"668702","co","guabito","Guabito","29",NA,4.083333,-76.233333
"668703","co","guabo","Guabo","20",NA,1.113953,-77.821977
"668704","co","guabos","Guabos","20",NA,1.534554,-77.506683
"668705","co","guacacallo","Guacacallo","16",NA,1.946507,-76.025644
"668706","co","guaca","Guaca","26",1637,6.876209,-72.85594
"668707","co","guacalito","Guacalito","19",NA,4.431346,-72.955993
"668708","co","guacamaya","Guacamaya","02",NA,6.569428,-75.547452
"668709","co","guacamaya","Guacamaya","04",NA,10.683333,-74.916667
"668710","co","guacamaya","Guacamaya","08",NA,2.367658,-74.927567
"668711","co","guacamaya","Guacamaya","19",NA,3.90545,-72.286046
"668712","co","guacamaya","Guacamaya","28",NA,4.166667,-74.633333
"668713","co","guacamaya","Guacamaya","33",NA,4.154794,-73.823044
"668714","co","guacamaya","Guacamaya","36",NA,6.459169,-72.50104
"668715","co","guacamaya","Guacamaya","38",NA,9.498205,-74.749558
"668716","co","guacamayal","Guacamayal","38",NA,10.750346,-74.157615
"668717","co","guacamayas","Guacamayas","08",NA,2.367658,-74.927567
"668718","co","guacamayas","Guacamayas","14",NA,2.440181,-72.507358
"668719","co","guacamayas","Guacamayas","26",NA,6.214604,-73.145107
"668720","co","guacamayas","Guacamayas","31",NA,4.479722,-70.551667
"668721","co","guacamayas","Guacamayas","33",NA,5.166667,-74.616667
"668722","co","guacamayas","Guacamayas","35",NA,8.727197,-74.527249
"668723","co","guacamayas","Guacamayas","36",772,6.459169,-72.50104
"668724","co","guacamayo","Guacamayo","04",NA,10.689691,-74.916184
"668725","co","guacamayo","Guacamayo","15",NA,2.316667,-70.15
"668726","co","guacamayo","Guacamayo","26",NA,6.245179,-73.496553
"668727","co","guacamayo","Guacamayo","35",NA,8.727197,-74.527249
"668728","co","guacamayo","Guacamayo","38",NA,9.557778,-74.614972
"668729","co","guacamayos","Guacamayos","19",NA,3.156038,-72.865993
"668730","co","guacanal","Guacanal","29",NA,3.685278,-76.388889
"668731","co","guacan","Guacán","28",NA,4.393043,-75.119199
"668732","co","guacao","Guacao","29",NA,3.795,-76.331944
"668733","co","guacare","Guacaré","38",NA,10.116667,-74.916667
"668734","co","guacari","Guacarí","29",19637,3.763828,-76.332916
"668735","co","guacas","Guacas","02",NA,6.494063,-74.964893
"668736","co","guacas","Guacas","09",NA,2.452469,-76.515335
"668737","co","guacas","Guacas","24",NA,4.898056,-75.615278
"668738","co","guacas","Guacas","29",NA,3.296003,-76.166001
"668739","co","guacas","Guacas","37",NA,5.5,-75.15
"668740","co","guacavia","Guacavía","19",NA,4.286551,-73.520308
"668741","co","guacavia","Guacavia","33",NA,4.229618,-73.151658
"668742","co","guacaya","Guacayá","01",NA,-0.991944,-70.418333
"668743","co","guachaca","Guachaca","38",NA,11.253008,-73.840821
"668744","co","guacha","Guacha","36",NA,5.55,-72.566667
"668745","co","guachal","Guachal","20",NA,1.565607,-78.769308
"668746","co","guachali","Guachali","20",NA,1.565607,-78.769308
"668747","co","guachamaro","Guachamaro","03",NA,7.010833,-70.951944
"668748","co","guachane","Guachane","09",NA,3.133333,-76.392703
"668749","co","guachantiva","Guachantivá","36",NA,5.756615,-73.539495
"668750","co","guacharaca","Guacharaca","16",NA,3.295833,-75.126944
"668751","co","guacharacal","Guacharacal","10",NA,8.068763,-73.666678
"668752","co","guacharacal","Guacharacal","12",NA,8.553645,-75.671354
"668753","co","guacharaco","Guacharaco","28",NA,3.916667,-75.25
"668754","co","guacharaco","Guacharaco","31",NA,4.363889,-70.874444
"668755","co","guacharco","Guacharco","28",NA,3.933333,-75.25
"668756","co","guachaves","Guachavés","20",NA,1.224286,-77.68
"668757","co","guachavita","Guachavita","33",NA,4.45795,-73.886835
"668758","co","guachegal","Guachegal","20",NA,0.960931,-77.731605
"668759","co","guachene","Guachené","09",NA,3.133333,-76.392703
"668760","co","guacheta","Guachetá","33",4246,5.38425,-73.686172
"668761","co","guachicono","Guachicono","09",NA,2.1,-76.666667
"668762","co","guachiman","Guachimán","21",NA,8.560897,-72.753282
"668763","co","guachinte","Guachinte","29",NA,3.164806,-76.590859
"668764","co","guachucal","Guachucal","20",4014,0.960931,-77.731605
"668765","co","guachupiro","Guachúpiro","15",NA,2.633333,-67.716667
"668766","co","guacimal","Guacimal","28",NA,4.154319,-74.946074
"668767","co","guacimal","Guacimal","32",NA,4.637306,-72.125889
"668768","co","guacimito","Guacimito","28",NA,4.067778,-75.106667
"668769","co","guacirco","Guacirco","16",NA,3.102126,-75.275897
"668770","co","guacoche","Guacoche","10",NA,10.496286,-73.166214
"668771","co","guacochito","Guacochito","10",NA,10.51546,-73.149678
"668772","co","guaco","Guaco","31",NA,3.392778,-70.133333
"668773","co","guacos","Guacos","26",NA,5.751389,-73.850278
"668774","co","guacos","Guacos","29",NA,4.349523,-76.260152
"668775","co","guacuco","Guacuco","09",NA,2.466667,-76.816667
"668776","co","guadalajara","Guadalajara","02",NA,5.639885,-75.649222
"668777","co","guadalajara","Guadalajara","10",NA,9.900416,-73.37299
"668778","co","guadalajara","Guadalajara","17",NA,10.644167,-72.753611
"668779","co","guadalajara","Guadalajara","28",NA,3.989722,-75.1125
"668780","co","guadalajara","Guadalajara","32",NA,4.877297,-72.915343
"668781","co","guadalajara","Guadalajara","33",NA,4.351523,-73.223394
"668782","co","guadalajara","Guadalajara","36",NA,4.70791,-73.100592
"668783","co","guadales","Guadales","36",NA,5.757222,-74.0875
"668784","co","guadalito","Guadalito","02",NA,8.044382,-76.683159
"668785","co","guadalito","Guadalito","09",NA,2.752279,-76.655555
"668786","co","guadalito","Guadalito","26",NA,5.905278,-73.975833
"668787","co","guadalito","Guadalito","29",NA,3.826003,-77.046278
"668788","co","guadalon","Guadalón","02",NA,7.238611,-75.747778
"668789","co","guadalupe","Guadalupe","02",1734,6.81449,-75.240634
"668790","co","guadalupe","Guadalupe","12",NA,9.088022,-75.282502
"668791","co","guadalupe","Guadalupe","15",NA,1.245108,-66.864673
"668792","co","guadalupe","Guadalupe","16",4761,2.024796,-75.755894
"668793","co","guadalupe","Guadalupe","26",2181,6.246397,-73.418333
"668794","co","guadalupe","Guadalupe","34",NA,4.592384,-74.067504
"668795","co","guadalupe","Guadalupe","37",NA,5.009444,-75.671111
"668796","co","guadalupito","Guadalupito","26",NA,6.25,-73.45
"668797","co","guadarria","Guadarria","02",NA,7.059167,-75.642778
"668798","co","guadasmero","Guadasmero","03",NA,6.816667,-70.75
"668799","co","guadrahuma","Guadrahuma","20",NA,1.266667,-77.616667
"668800","co","guadua","Guadua","20",NA,2.115817,-78.549988
"668801","co","guaduala","Guaduala","28",NA,4.2,-74.666667
"668802","co","guadualejo","Guadualejo","09",NA,2.569541,-75.97015
"668803","co","guadualejo","Guadualejo","28",NA,3.833056,-74.947778
"668804","co","guadualejo herrera","Guadualejo Herrera","37",NA,5.453466,-74.963808
"668805","co","guaduales","Guaduales","21",NA,8.463056,-73.099722
"668806","co","guadual","Guadual","16",NA,2.85,-75.233333
"668807","co","guadual","Guadual","20",NA,1.633333,-78.083333
"668808","co","guadual","Guadual","28",NA,3.391389,-75.414167
"668809","co","guadual","Guadual","33",NA,5.080458,-74.485212
"668810","co","guadual","Guadual","35",NA,9.116667,-74.283333
"668811","co","guadualito","Guadualito","02",NA,8.044382,-76.683159
"668812","co","guadualito","Guadualito","09",NA,2.023059,-77.17855
"668813","co","guadualito","Guadualito","16",NA,2.9025,-75.563333
"668814","co","guadualito","Guadualito","17",NA,11.098654,-72.929429
"668815","co","guadualito","Guadualito","19",NA,4.431346,-72.955993
"668816","co","guadualito","Guadualito","26",NA,6.441111,-74.184444
"668817","co","guadualito","Guadualito","28",NA,4.329444,-75.299722
